Date,Rating,User,Review
"February 24, 2014",3,Steve,"Room for improvement While this app loads and plays videos fine, the constant crashes and long loads for adverts are a nuisance. The crash to dashboard issue is a major - videos freeze, the app becomes unresponsive and the quits unexpectedly."
"July 30, 2018",2,Danielle Smoothie," I like to cast to my tv the live television channels but it never casts 
with this app. It just plays on my phone instead. The tvnz app works just 
fine. Don't know why this doesn't. Tried everything."
"March 5, 2014",1,Kerry Ferguson,"Yeah na Basically it loads,  crashes and then completely disappears every 4 mins... come on tv3 dont cost cut on the good stuff let try and make the international standard."
"February 21, 2014",1,Kate Lancaster,"This app sucks Not only has it taken FOREVER for this app to be available, but it doesn't load on my non-rooted phone. Totally waste of space and time."
"February 11, 2014",3,Rebekah Anne Martin,Cuts out! Cuts out all the time and resets. So frustrating but still good.
"February 26, 2014",1,John Edwards,"Keeps crashing Due to reviews, I had low expectations. Sadly, lived up to my expectations. Crashed three times on first show I tried to watch so gave up on it."
"March 2, 2014",1,Con Paris,Disappointing Can get TVNZ On Demand on my Nexus 7 but not 3Now! (I can get it via browser so why not via the app?)
"February 23, 2014",1,Chris Hawkins,Hate this Crap as app hardly no shows on there not as good as tv2 on demand app. Go and search the shows by alphabet and nothing showing up
"March 10, 2014",1,Ajay Parmar,Won't work on rooted Restrict me from using the right way and I'll just go get my content 'other ways'.....
"February 17, 2014",1,Emily Willers,Doesn't work on rooted devices. If it works on unrooted tablet I'll change review
"February 17, 2014",1,Gaz Lott,Useless crap Can't use if your device is rooted
"April 28, 2014",1,A Google user,Rooted? Useless app It is not the users fault that there device was rooted before they brought it  Fix the app up so everyone can use it please
"February 21, 2014",1,Geoffrey Wilson,Sucks This app on my Samsung s 3 does not work just keeps crashing I will stick to tvnz on demand at lest that works with no problems.
"February 22, 2014",5,A Google user,... all the haters lets see you create a complex app like this you're all keyboard warriors and its free what do you expect!
"February 20, 2014",1,raz sadd,won't work Won't work on rooted tablet and won't install on samsung galaxy s2. Waste of time.
"February 19, 2014",1,Al EMS,Rooted? Crap app. Have lost a lot of respect for Media Works. It shouldn't matter if I've rooted my device... No other apps won't run because I've rooted my device. Very poor media works!!! Unhappy.
"March 1, 2014",5,Caren Lloyd,Whoooo! Excellent! love it! its not freezing on me or closing down on me!! have been waiting for this for a long time! whooo
"March 9, 2014",1,Keanu Oldham,bullshit DOESNT RUN ON ROOTED DEVICES.
"March 1, 2014",5,Callan Kelly,Thankyou This app works perfect on my Gs3. Now I wont miss jono and ben at ten and 7days. Ads are short also.
"February 24, 2014",2,Paul Francis Xavier Faletaogo,"Great App This an awesome app, I can watch my favourites shows anytime, STINK YU ALWAYS GOT TO NEED WIFI TO GO ON THIS APP, PLEAAAAAAAASE LEET THERE BE NO WIFI, SO YU CAN TAKE IT ANYWHERE YU want, not worrying about wifi hotspots, butt just just going anywhere, and when yu feel the need to watch yr favourite ...Full ReviewThis an awesome app, I can watch my favourites shows anytime, STINK YU ALWAYS GOT TO NEED WIFI TO GO ON THIS APP, PLEAAAAAAAASE LEET THERE BE NO WIFI, SO YU CAN TAKE IT ANYWHERE YU want, not worrying about wifi hotspots, butt just just going anywhere, and when yu feel the need to watch yr favourite show, Just a SINGLE TAPP and the MAGIC BEGINS, PLEASE REPLY TO THIS PLEAAAAASEEEE IM BEGGING YU TO, ITS NOT FAIR FOR PEOPLE WITH NO WIFI OR HAVING TO LOOK FOR WIFI HOTSPOTS, LET This app be wifi free, meanng not needing wifi for this app. That is why i give it a 2 Yeah thank yu for yr time"
"February 21, 2014",1,Chloe James-Lewis,Doesn't work Doesn't even load
"February 5, 2014",5,Lauren Pringle,Really useful app Can now watch my favourite tv shows on my phone and it's free!
"May 26, 2015",1,Dave Gataua,"Unstable App When it worked, it was good. Now just sucks balls."
"February 21, 2014",1,Chrissy G,My phone is Not rooted Why is my phone blocked from using this app?
"February 19, 2014",1,Aaron Lloyd,Won't Open What does Rooted mean.
"July 1, 2017",2,Peter Murphy, Please add support for Android TV's and chrome casting
"February 22, 2014",5,MILLIE AORANGI,Now I can play catch up without any worries Thanks to this app
"February 16, 2014",5,James Milne,Great App Awesome watching tv on my Note 2
"February 19, 2014",5,Adam Grace,Great app Works perfect on my s4
"February 23, 2014",5,Rebecca Johnson,Good app Works great on s4
"March 5, 2014",3,Marlana Nepe,Ok Ok
"February 23, 2014",1,Jeff Fryett,Why can't I use it on a rooted phone? 
"February 24, 2014",2,Marcus Reynolds,Needs chromecast support 
"February 11, 2014",1,rogan boyle,Does not work on rooted devices 
"February 19, 2014",1,Mark Garrod,"Wtf is a rooted device, my tablet works great.lol seems that tv3 app is the only tning rooted "
"February 21, 2014",1,Sarah Falconer,App crashes every time I open it. Can't use it at all. Fix please. 
"February 21, 2014",5,Frank Mair,"Hot app, hot people behind it. Well done! "
"March 5, 2014",5,Megan Sorensen,Seems to work fine on my gs4. Considering that's what is was designed for... 
"January 31, 2014",5,Graham Wright,Looks great - well done Fantastic - 3 Now on every screen :-)
"December 21, 2017",1,Karen Stephens," Doesn't want to load a programme I want, useless needs up dating to a better programmer. Should have favourites like Tvnz on Demand They can learn a thing or two from them for sure. This is the 4th day I am unable to see my programme and in a few days it will no longer be there how is that Ok?!"
"June 21, 2015",1,Eona Ikilei,"Waste of time Website says you can only watch certain ones in the app. Download the app and whatever you choose to watch, it says the app has stopped. Why don't you just stop working as a channel altogether. You're already stuffing up heaps, now is not the time to be stupid. Would give zero stars if i could."
"February 13, 2016",1,Alistair Owens,Breaches Trust and Privacy! The app works well but at a huge cost to privacy. It will scan any personal account profile data on your device as well as files and other stuff it does not need. If you are OK with this then it is a good app. Otherwise avoid like the plague!
"September 29, 2016",1,Dan Simmons,"A terrible app Like many of the reviews say, this is simply unusable. Playback stops/restarts from the beginning at random, audio falls completely out of sync, no Chromecast support. Don't waste your time."
"September 10, 2015",1,Carolina Servente,"DOESN'T WORK! And I've been trying for some time now. Got a Samsung tablet and installed the app and re installed it many times. Trying to watch masterchef episodes. After the first ad there's nothing else to watch and it crashes. Bye bye on demand, gave up on you."
"March 26, 2018",1,A Google user," This app sucks big time, it's taken nearly two hours to watch only half an episode of a one hour program. Had to watch video with the tap retry icon and the red blinking circle in the middle of screen, not very happy at all. Should've just recorded my program instead."
"March 19, 2015",1,polkadotslt,Epic fail Worked once on my galaxy s4 and then it never worked again.  Looks like some work is needed on this one. Better hurry and keep up with tvnz on demand...that works perfect ;-p
"June 20, 2018",1,MS ROSE B," Apps useless. Will not cast to my tv at all. Have deleted the app an 
reinstalled an still the same program. It will link up to the tv yet will 
not play anything at all tf stupid thing"
"June 4, 2015",1,Holly Julian,Doesn't work anymore I have uninstalled this and reinstalled it and am now uninstalling it for good. It's been 2 weeks and it won't play a single show. Useless and very frustrating
"March 12, 2018",1,A Google user, Can't even log in... i have no idea why it isn't working but I've downloaded it onto two phones in an attemp to get it to work and i can't even log in. Tried changing the password about 5 times to no avail. Just rubbish.
"June 20, 2016",1,Claire Aldridge,No good My tablet updated it's android software. I then noticed glitches in the operation of this app. App unstalled and reinstalled. Was asked to log in. Password and email address combination not recognised. Requested new password and completed process. Password and email address combination not recognise...Full ReviewMy tablet updated it's android software. I then noticed glitches in the operation of this app. App unstalled and reinstalled. Was asked to log in. Password and email address combination not recognised. Requested new password and completed process. Password and email address combination not recognised.  Restarted tablet. Combination not recognised. Attempted second password reset. Email address wrong. Same email address that the app provided from memory throughout this process. UNINSTALLED.
"November 4, 2016",1,Kellie Wilson,"So disappointed and frustrated App keeps freezing,  constantly have to exit and go back in and when that doesn't work have to restart my device.  Happens so many times for each program (with ads each time)  makes watching TV3 so unenjoyable and not with the effort.  Please fix these issues TV3, when it is working it is great. Ps ...Full ReviewApp keeps freezing,  constantly have to exit and go back in and when that doesn't work have to restart my device.  Happens so many times for each program (with ads each time)  makes watching TV3 so unenjoyable and not with the effort.  Please fix these issues TV3, when it is working it is great. Ps it never cuts out during the ads,  you have that area perfected!"
"August 27, 2016",1,Marereira Kaka,Waste of time App keeps pausing through shows. Unresponsive at times. Can watch the ads with no problems but takes ages to load the actual show. Not worth the hassle.
"September 8, 2016",1,Patti Moana,Bad If I could rate it half a star I would. F#*☆n sucks. I have full reception and full wifi and still doesn't wna work. Took almost 3 hours to watch her a 40min episode.. DO NOT RECOMMEND!!!!!!
"October 2, 2017",1,Damon Horrell, This is terrible. I managed to watch the first 20 minutes of a show but then it just played ads endlessly and wouldn't let me watch the rest of the programme.
"October 14, 2017",1,A Google user, Man this is embarrassing. Your media server has such low bandwidth everything freezes or just didn't load. I use other on demand services and works perfectly. Sort it
"May 11, 2016",1,Nathaniel Wedgwood, Not supported on routed device so this app sucks so no ad revenue from me oh well your loss. but still allowed to go sign up with my personal info before telling me scammers.
"February 21, 2014",1,Luke Reid,Shame doesn't work Limited Devices. Not sure why it won't work on all Smartphone & Tablets as does TVondemand. Would prefer to watch Paul Henry than Coronation St. Get it sorted do what tvnz are doing make it avail on all Devices.
"February 19, 2015",1,Schmackos,"Denies rooted androids Feels like a 7 year old made this by copy pasting someone elses work to make the app. Also what reres block rooted devices, gg to anyone with parallel imports."
"March 22, 2015",1,Eva Hue Wong," First, it sometimes works and sometimes doesnt.  Now, its completely shuts down.  All those effort in advertising it on tv during peak hours but those useless IT couldnt even fix these problem.  Tvnz should just fired those useless people.  I hope you see these.  Yes, you!"
"July 30, 2016",1,Henry Dillon,"No Chromecast support Uninstalled instantly, No point if we can't put it on the TV and watch together.  Better off spending $ a streaming service with much fewer adds. Why do you keep promoting this service when you're getting such negative feedback? Oh and Bravo sucks the proverbial! Great work again media works."
"June 22, 2015",1,Celeste H,Jam crash Not a tasty morning spread on your bread. This app needs lots of work! hire the right ppl fix all those obvious issues we've all been talking about and do a re launch.
"November 30, 2016",1,Angela Barlow,TOTALLY RUBBISH APP Zero stars. Constant freezing. Unwatchable. Don't waste time downloading this. Nov 30 still crap. No wonder Mediaworks is going down the crapper!
"April 27, 2015",1,A Google user,"Useless What's the point in having an on demand app that crashes every time you try to watch a video? Come on mediaworks not everyone  owns a Samsung device, but it seems that it doesn't work for them either"
"March 20, 2015",1,Rob Scrimgeour,"IT NEVER STARTED!!! I installed this app but when I tried to open, it said ""unfortunately the  app has stopped""......IT NEVER STARTED!, after trying a number of times to open I gave up and have now uninstalled the app. It needs alot more work before it is worth the install. Waste of time."
"June 12, 2015",1,Carla Clemens,SO GUTTED I thought it was ok to miss my programs coz I could on demand later. APPARENTLY NOT!! This app is absolutely s#*t I'll stick with programs on TV1 and Tv2 for now on!!
"January 4, 2017",1,kelly c, Can use Chromecast to play ads but not the actual shows? Please remove this app till you can do it correctly. What a disgrace.
"February 27, 2018",1,Shaun," Useless. Downloaded app everything works except the actual video I want to play. Ads play well sound and  video, but when the program comes on the sound is there but no picture. So uninstalled app. And it wont allow play via the browser on my phone - why not??? I use the browser on laptop and it is ...Full ReviewUseless. Downloaded app everything works except the actual video I want to play. Ads play well sound and  video, but when the program comes on the sound is there but no picture. So uninstalled app. And it wont allow play via the browser on my phone - why not??? I use the browser on laptop and it is fine."
"March 18, 2015",1,Samantha Lolesi,"Not worth downloading Will only play some shows, will have to force close most of the time . It used to be OK? Not sure what's happened since . Have uninstalled."
"September 17, 2016",1,Melanie Wineera,Crappy! Freezes constantly it is a complete waste of time trying to watch ANYTHING on this app andi see this is a consistent issue with many many other users!! Don't bother! Tvnz on demand is a MUCH better app no issues with that at all
"February 7, 2016",1,kayla,"DONT DOWNLOAD there has been bad reviews since June last year, you would think that they would have fixed it by now. Pathetic"
"February 21, 2015",1,Chloe Branks,"UNINSTALL! ! 'Error during video playback please try again later'. Tried again later, same result. Tried again later, same again. Went to try again later and the stupid thing wouldn't even open just crashed on yet another 2 degrees add. It plays the adds fine though of course."
"February 21, 2015",1,christina hart,"Not an easy app to use. I just un installed this. As soon as I changed the quality that I wanted to try and watch. It freezed on me. Also wouldn't allow me to watch anything just kept coming up with error. I have a new s5 and TVNZ app works perfectly. Please fix these problems, seems a lot of people are having the same iss...Full ReviewI just un installed this. As soon as I changed the quality that I wanted to try and watch. It freezed on me. Also wouldn't allow me to watch anything just kept coming up with error. I have a new s5 and TVNZ app works perfectly. Please fix these problems, seems a lot of people are having the same issues as each other with odd person being happy."
"June 30, 2014",2,Megan Owen Jason Ham,"Good idea but... Often get lag between video and audio.  Screen freezes on the add graphics and the audio of program plays.... updated feedback,  still the same issues.  Must be app staff or media works staff giving any more than 3 stars. DOESN'T WORK ON TAB2 OR S3...."
"February 26, 2015",1,ben tangianau,Worst app ever Annoying app always freezers n it bloody comes up with an error n hv they fix this yet UMMM NO the new TV 2 app omg now that is what you call listening to their customers n now they have upgraded their app... now it works a treat tv3 do the same..... yes these apps are free but at least you have nze...Full ReviewAnnoying app always freezers n it bloody comes up with an error n hv they fix this yet UMMM NO the new TV 2 app omg now that is what you call listening to their customers n now they have upgraded their app... now it works a treat tv3 do the same..... yes these apps are free but at least you have nzers wanting to download n use it.... please fix this app it's a shame there are a lot of users out there and we can't use it......
"April 3, 2015",1,DooM_NzL,By far the worst video streaming app ever. Even on my Galaxy Note 4 this app consistently crashes. I just installed it to watch one episode I missed and I couldn't watch it because of how often the app would just crash or freeze.
"October 2, 2014",1,Cath Taggart, Crap crap.  Take a leaf out of TVNZ on demand.  This freezes constantly.  Do not download as a waste of time
"July 12, 2015",1,Michelle Parkin,"TV3 NOW.  USELESS!! -5 On Galaxys5.                                  Downloads, yes. Opens, yes.            Play anything?  NO. TV3 and Mediaworks, useless.  Going back to watching TV on apps that work .. like TVNZOnDemand , Lightbox & Netflix."
"August 21, 2015",1,Moppie Andrew,"Crashes Crashes if you try and watch anything.  No chromecast support,  just a total failure of an app."
"March 28, 2015",1,Tony Murrow,"Not built for android A very poor implementation. Probably works well on an iPhone, but a massive fail on all my up to date android devices. I hope Mediaworks didn't pay for this. It's rubbish."
"June 29, 2015",1,Toyah Willcox,Definately dont waste your time I have reported countless times this app does not work. I have a Samsung s5 so nothing out of date. Even on the computer this app is useless.
"April 14, 2015",1,Charlie Mclean,"Frustrating Only played the ads before the videos, nothing more. 10/10 not worth downloading"
"November 7, 2017",1,Phil Akurangi," This app needs an update, not sure what's happened but can't even watch a show because it constantly flashes and the amount of adds is ridiculous. Used to be good not anymore"
"July 11, 2014",1,Roseanne Parkin,"Stupid app Come on tv3 u can do better than this!! Constantly crashes during ad breaks, its been going on for ages so whebhn are you going to fix it? Its no wonder our household barely watches tv3 anymore, if we missed our show theres no way to watch it again. Tv2ondemand is fantastic apart from the extra ads ...Full ReviewCome on tv3 u can do better than this!! Constantly crashes during ad breaks, its been going on for ages so whebhn are you going to fix it? Its no wonder our household barely watches tv3 anymore, if we missed our show theres no way to watch it again. Tv2ondemand is fantastic apart from the extra ads they have put in, if they can do a great app then why cant you?"
"November 29, 2017",5,Andre Blackfern," The app runs soooo smoothly, im not sure why others are having problems but mine seems to be running fine, haven't got any ads, lags or glitches. Maybe it's your phones that have problems"
"March 21, 2015",1,Music Lover, I couldn't even get into being it would keep crash. I'm every disappointed.
"December 6, 2014",1,Amy Olsen,Wont load properly Cant watch shows because of the buffering then it crashes. U suck
"May 11, 2015",1,Gareth Johnson,"Rubbish app Constantly crashes on note 10.1 2014. Cmon tv3 sort it out. At least have the decency to reply, acknowledge the issue to the many users complaining about it"
"August 14, 2015",1,Pam Todd,Fix it! Useless thing won't play anything. Used to be good. Now it's crap
"May 5, 2015",1,Alistair Bell, Used it all the time on my Samsung smart TV and now it won't work. Is it likely you will fix this issue. Tvnz works fine so I know it's not my Internet connection
"July 16, 2018",1,Lara Sexton," The TVNZ app is so much better. This TV3 app freezes, does not work or the 
chromecast icon doesn't work. Please fix it or people will give up on."
"May 17, 2018",1,A Google user," So many ads. I now have playback errors and all it will play is ads and no 
shows. Uninstalled got to be something better than this frustration"
"February 14, 2015",1,Fraser Benton,"really?! not compatabile with a new Samsung tab 10? App says it will let me use this on my galaxy s4 but won't on my 10 inch Tab, also informs me that I also own two other older Android phones. Firstly how the f#*k does it know that I have these, I have not downloaded to Any of these, and why would I want to watch TV on a 2 1/2 inch screen 5 year old...Full ReviewApp says it will let me use this on my galaxy s4 but won't on my 10 inch Tab, also informs me that I also own two other older Android phones. Firstly how the f#*k does it know that I have these, I have not downloaded to Any of these, and why would I want to watch TV on a 2 1/2 inch screen 5 year old phone when I have a 10 inch tablet that I SHOULD be able to use!! Is this just because of the tvnz samsung partnership? TV3 are idiots. I will just download from elsewhere and you WILL miss out on your advertising revenue. Edit. Why can't I give this crappy app no stars....."
"June 15, 2015",1,Maxine Morris, Used to use this app all the time and it was great now everytime i open it it freezes and shuts down and this has been happening for a really long time now. If you can't watch anything its a totally pointless app.
"March 10, 2018",2,kate belcher, Constantly crashes or won't play back.  You need the patience of a saint to use this app
"June 4, 2015",1,caitlin harris,"Samsung Galaxy s6 Didn't even work, I could open it but that was as far as I got. Everytime I tried to open a show the app would stop working. Judging by how far back these complaints go and how little has been done, I wouldn't even bother downloading it"
"July 16, 2017",1,shannon hawthorn, Continual stopping and streaming issues.  Have never watched a show continuously without some disruption. Such a shame as this is my most used on demand app.  Now record from tv.
"May 2, 2016",1,Felix J. Niu,Horrible and doesn't work Only the advertisements before the shows work. UI is atrocious. What a failure.
"November 13, 2016",1,Jenny Parry,I give 3 now a minus 10 star This app sux it won't even let me watch anything it says my device is jailbreak this sux big time my phone is new from warehouse stationery nz
"February 13, 2018",1,Kelsey Bobbette," This app crashed all the time, and sometimes I couldn't stream for days on end, weeks at one time. Now this app has been completely wiped off my Smart TV.  Worst app ever"
"September 29, 2017",1,Jacoda Toilolo, Shocking took me almost a full hour to watch a 40 mins episode and the worst thing is when it crashes your stuck watching adds. I've now watched bnz's add 10x in that 1 hour and even worse it won't let me watch the rest. Fix this please.
"July 27, 2015",1,Areena,"Just doesn't work! I'm sorry but this is the worst app ever. Was excited to download the app and watch masterchef nz but as soon as I clicked the show to watch it, it froze and then I attempted 5 more times and the same story before I uninstalled it.Really expected more from this app like what I do from the tvnz app. ...Full ReviewI'm sorry but this is the worst app ever. Was excited to download the app and watch masterchef nz but as soon as I clicked the show to watch it, it froze and then I attempted 5 more times and the same story before I uninstalled it.Really expected more from this app like what I do from the tvnz app. Dissapointed!"
"June 16, 2016",1,Danielle Jamieson,Jailbroken?? My phone isnt jailbroken. I barely know what the heck that is. Rubbish.
"May 14, 2018",1,Jordan Wallace, Horrible app to many adds waste of time. Do better
"November 1, 2017",2,A Google user," Ad after ad after ad and that is if the app doesn't freeze on you and then goes back to another ad. Sorry TVNZ on demand may gave a few issues , but nothing compared to this"
"July 3, 2015",1,Al Man,Useless App Unfortunately this app has stopped working is the only consistent thing about it.  No one responds when reporting the issue.
"March 23, 2014",1,Kelsey Orford-Kemp,Fix it now Keeps freezing during the ads and then shutting down. Can't even get through the ad before it craps itself. Fix it now please otherwise I'm uninstalling because it's so frustrating.
"August 26, 2015",1,Jade IsSuperCool,Still doesn't work for Samsung galaxy tab 10.1 Rather annoyed at the fact that it still isn't supported on galaxy tab 10.1 expecially when they're so commonly used. To make matters worse you can't watch 3 on demand on Internet Explorer or Chrome either because you have to use the app.
"October 4, 2014",1,Maree Moyce,"Freezes  after ads Uninstalled this app as sick of it freezing particularly after 2 degrees ads, but can happen at anytime during the show.  Please fix this problem and I may re download n give a higher rating."
"March 18, 2015",1,Rhannel Comision,"Force Close Cant even open the app. Went to browser on phone for 3now, it says only available on the app. No thanks, what a shame TV3. What a shame."
"January 25, 2018",1,A Google user," This app is a troll, used to work badly eg hang & not run after an ad. break, get it restarted it always goes back to the beginning with ads, then break again. Then update became available, it wanted all my personal contacts, phone information, photos, location etc. TOTALLY UNACCEPTABLE, so l have u...Full ReviewThis app is a troll, used to work badly eg hang & not run after an ad. break, get it restarted it always goes back to the beginning with ads, then break again. Then update became available, it wanted all my personal contacts, phone information, photos, location etc. TOTALLY UNACCEPTABLE, so l have uninstalled it."
"August 27, 2015",1,Angela Dansey-Patrimonio,Sad I have to Uninstall this because it keeps on saying its not working. I love the shows here but sadly its not working. Please fix this.
"June 2, 2014",1,Sally Alaifea,annoying ads dont go away. While watching they play 2degrees ad and then it doesnt go away it stays there while the show plays in the backround. U can hear it but can only see the stupid ad. Very disappointing.
"January 21, 2015",1,Brendan Graham,"Worst app ever The reviews are all true worst app ever, there's no coming back from this one take the app down and start again."
"March 5, 2017",1,Grass Hopper, 3 does not care that there is no Chromecast support. But I am not concerned. There are lots of quality services that do.
"March 20, 2015",1,ange warren, Unfortunately 3now has stopped. Thats all I get each time I open it. Unfortunately I uninstalled. Buggar. It used to work...not any more.
"November 10, 2017",1,Jennifer Tufuga, Yo whats up with the  app??? Now doesnt even play anything! I have to 'tap to retry. playback error'  But nothing plays. I see the majority of reviews on here say this app is a big fail. Miss the old TV3 version. Coz it worked then.😕
"April 5, 2018",1,A Google user, Terrrrrible. Does not work.  Stops all the time. So many ads.  Absolute waste of your time don't bother downloading
"October 18, 2017",1,Kim Seelen, Cant even watch a program screen keeps disappearing then adds all the time then freezes. I have removed app and downloaded  again and does the same thing.
"May 23, 2015",1,Teresa Lemalu,"Doesn't work Got a Note 4 and so downloaded app, doesn't even play anything, message keeps popping up this app has unfortunately stopped, no good at all"
"August 5, 2015",1,Michael Rushton,App wouldn't play videos App stops working when I try and play videos. Uninstalling it as quickly as I installed it. Using Galaxy S6 Edge.
"September 20, 2017",1,A Google user, Just awful. See the rest of the reviews for reasons. A rating of 1 star is too generous.
"May 18, 2018",1,A Google user," Useless app, worked for a week then wouldn't let me open it again. Tried 
reinstalling it but that didn't work. 0/5"
"August 21, 2015",1,Megan Woolley,Crap Wont load video! I click on the show i want to watch and then the whole app stops responding and shuts down.
"July 4, 2018",1,Waimirirangi Papali'I-Smith," Way too slow and hardly loaded. Would be great if that could be fixed. Such 
a shame the app sucks!!"
"October 27, 2015",1,Taylor Smith,Crashes everytime Ads work fine then the show doesnt work ! Uninstalled many times but doesn't cut it
"September 6, 2018",2,Clare Wagstaff McMichael," Love watching tv3, but come on guys, you need to fix it, sooo annoying when it stops working andd goes back to the start of the programme. Have uninstalled and reinstalled several times now hoping it will fix it."
"November 17, 2017",1,Karen McArthur, This ap sucks. Won't work on chromecast. You guys need to get your act together. TV NZ is a million times more usable!
"May 27, 2014",2,Wendy McMichael,"Frustrated Attempting to watch programmes but once I get fo first add break the programme stops,  even the ad doesn't play, just a black screen. Happens on all the programmes I try to watch. Ive emailed their helpdesk but had no luck so im glad to see that other users having same issues. Get it together tv3, t...Full ReviewAttempting to watch programmes but once I get fo first add break the programme stops,  even the ad doesn't play, just a black screen. Happens on all the programmes I try to watch. Ive emailed their helpdesk but had no luck so im glad to see that other users having same issues. Get it together tv3, tv2 does this like a pro."
"January 21, 2018",1,Virginia Jones," Hopeless,even after uninstalling,then reinstalling,still nothing except pretty orange headings. This is a couple of years old and still nogo.. Even worse,last time i was active on this 3now app,my tablet was inflicted with what was like a virus. Whereby all the colours ran together and only sound. J...Full ReviewHopeless,even after uninstalling,then reinstalling,still nothing except pretty orange headings. This is a couple of years old and still nogo.. Even worse,last time i was active on this 3now app,my tablet was inflicted with what was like a virus. Whereby all the colours ran together and only sound. Just a wobbly rainbow  of colours for a picture.  Now in re uninstall."
"August 26, 2014",1,Lisa Dawson,"Dumb Ads!! Ad stays on, all you get is sound of the program your watching and the still picture of an ad.such a donkeyballs app!!"
"May 7, 2015",1,Colin O'Byrne,Keeps crashing Pretty much useless as it crashes 5 minutes or less into each show.
"June 25, 2018",1,R S," 2 major Issues, casting forces the app into landscape and keeps the screen 
on for media controls, it should stay in portrait mode and not keep screen 
on while casting. Unable to multitask with this app, each time I resume the 
app from recents it resets the playback and starts playing an ad."
"June 16, 2016",1,shaina aniahs,"What happened? I used to be able to watch and catch up on my favourite NZ TV shows using this app, since I have updated I'm now told I'm not allowed to view them in my area (I moved to Australia a few months ago and it was working fine up until now) Why you do that?!"
"January 2, 2015",1,Aidan Copps,Slow and buggy The app is really slow to load when I open it and then crashes when I try to play any videos. Also lacks Chromecast support so can't watch it on my TV.
"July 18, 2015",1,Nathan Ruston,Doesn't work Wouldn't be so bad if I could watch shows through the website on my phone but I have to watch through an app (which doesn't work)
"May 22, 2018",2,Stormbringer Gaming," App homepage won't load. I thought after all the bad reviews they'd fix the 
app and glitches and ad overload but - been waiting about a year and 
nothing. Your advertisers should be concerned at your lack of concern. 
Uninstalled."
"August 29, 2016",1,Janelle Howitt,Very poor! The details of my poor experience is clearly shared by many. What I dont understand is why this has not been fixed. Really rubbish!
"March 8, 2014",1,shane donaldson,Super lame app The app creators should be shot for making this app. I downloaded it on my cyanogen 9 android 4.0.4 os and it clams not to work on rooted phones yet I read all the info about the app on play store and it doesn't say anything about rooted phones. Thanks for wasting 14 mb of mobile data aholes.
"March 13, 2018",1,A Google user," Cant even sign up for an account. Errors keep popping up ""something went wrong please try again later"" Well I wont be trying again later...and based on these reviews it doesnt like this app does anything...over than piss people off"
"July 19, 2015",1,Rachael McNaught,"Doesn't Work It opens, then crashes. Every time. Not cool."
"September 14, 2017",1,Carlene Steer, Have downloaded app twice now and it doesn't open at all so annoying as I can't watch on normal website- it tells me to download app and it doesn't even let me through the door. Fix it or get rid of and let us watch off our phones on normal threenow website!!!
"August 31, 2018",1,Michael S," Tvthreenow doesnt work , you really need to sort it out. I like to watch Moto GP on three sport but it wont let me. I have now deleted this app. Do you people read these reviews ? What a waste of time !"
"July 5, 2014",1,Kurtis Kain,Won't work at all Keeps telling me my device appears to be rooted when it is brand new. I downloaded a Root check app and it says I do not have root so...wtf?
"March 29, 2018",3,Paula Kelly, After clicking on the program the sound keeps playing when its finished & then I tried to watch another program & both were playing at the same time with no picture. Really odd app. I deleted the app & the sound stopped.
"April 20, 2015",1,Nigel McDonald,"Very frustrating! Wont work, crashes every time I try to open on Samsung Galaxy 10.1  2014. Have uninstalled and reinstalled too many times to count. Same error each time... Giving up now until bugs are fixed!"
"July 27, 2015",1,Katrin Johnston," Couldn't use it even once when I installed it on my Samsung phone S5. When I tried to open an error message popped up saying ""unfortunately it's stopped working""."
"June 13, 2018",1,Josh Moore," Absolutely terrible performance. It's like the developers got half way 
though and thought, ""ah well its glitchy AF but let's just launch it for a 
laugh"""
"February 22, 2014",1,Tim Harrod,"Fk'd Get with the times, routed devices allow choice... stop trying to put us all in your little boxes then slam adds and shite down our throats!"
"May 24, 2014",2,Stephen Locke," Keeps crashing every time I try to watch a program, can only see about 1 minute of actual program, ive seen more ads they don't crash, not IMPRESSED"
"May 10, 2015",1,A Google user,"Click jono and ben, app crashes Total garbage. I click to watch a video.. App immediately crashes. Viewed on nexus 6"
"June 2, 2015",1,Mark Goodin,Crashes every time Galaxy S6...App opens but crashes every single time I try to open a program link. Terrible. Have reinstalled multiple times but still same issue...Unfortunately the App has stopped etcetera...
"March 18, 2015",1,Salamasina Kozuka,"UNAVAILABLE Almost every time i open the app i am told that it is currently unavailable. I never get this problem with tvnz on demand, netflix or other streaming apps (just saying) will uninstall if problem isn't fixed. No point having it on my device if it will not do me any use."
"May 17, 2015",1,claudiathomsen12,"Doesn't even work.. I can't watch anything! I just get the ""Unfortunately, On Demand has stopped working"" if I tap on any of the headings.. Tried to uninstall & reinstall but still same issue zzzz fix it please 😒"
"October 21, 2014",1,Paula King,"Awful, so DITCH IT or FIX IT!! Constantly stops working! Freezes with the ever annoying ads! Often only has sound and green screen! Out of sync, audio and picture, happens too much! It's not improving, but it is getting worse! DITCH IT and start again with a brand new app that works or FIX IT!! STOP ignoring reports, complaints a...Full ReviewConstantly stops working! Freezes with the ever annoying ads! Often only has sound and green screen! Out of sync, audio and picture, happens too much! It's not improving, but it is getting worse! DITCH IT and start again with a brand new app that works or FIX IT!! STOP ignoring reports, complaints and dismal reviews!"
