Date,Rating,User,Review
"October 25, 2015",3,Laurie Nasierowski,Help update didn't work I loveee this game but it said something went wrong error for update please help me
"October 25, 2015",3,Christine LePore,"Error in download on latest update It tells me to hit OK to try again. Fix please. Have not been able to play this game all day. I think the chances in the game that forces you to put this game on Facebook stinks. I have this game in two places. One is on my husband's iPad, I had that one before I ever got a tablet. I don't know many...Full ReviewIt tells me to hit OK to try again. Fix please. Have not been able to play this game all day. I think the chances in the game that forces you to put this game on Facebook stinks. I have this game in two places. One is on my husband's iPad, I had that one before I ever got a tablet. I don't know many men who want this game showing up on their Facebook pages. Fix this too. You should have a choice to put on Facebook not be forced to do it if you want to play this game."
"October 25, 2015",1,Saffron Hodges,Angry So annoyed I cant get on the game after I've built so much up now I can't bloody get on it!!!
"October 25, 2015",1,Megan Lester,Game will not load Keeps saying error downloading updates
"October 25, 2015",1,Louise Sykes,Fantastic game AFTER THE UPDATE IT TOOK ALL MY FLUTTERBUCKS CAN I HAVE THEM BACK PLEASE!
"October 25, 2015",1,Samantha Spencer,"Can't update or play anymore I enjoyed playing this, but now it won't update or open. Please fix"
"October 25, 2015",1,Catherine Neadow,Latest Update Having issues getting into the game. Keeps saying error downloading updatss.
"October 23, 2015",5,Arnel Gumaru,Guilt free stress reliever You can go far even without the online purchase..
"October 25, 2015",5,Rose Mack, Great game and i love it... But the most recent update wont save any of my previous info.. Keeps starting everything over from day of update please fix thank you
"October 25, 2015",5,Vicki Jackson,Love this game I play this every day but your new update has prevented me from being able to open the app...
"October 25, 2015",5,A Google user,Not updating Problems with game loading and updating today. Cant play game at all. PLEASE FIX
"October 25, 2015",1,Lisa Lund,FL FL flu flutter Please fix update bug.... cannot get to forest
"October 25, 2015",5,Janice Uhlig,Flutter It won't open today. Just in time for an event!
"October 25, 2015",5,Lauren Zinicola, Love the game just having issues getting it to load today any fixes?
"October 24, 2015",5,Debbie Renaud,Amazing game!!! I have been playing this game for a couple years and still have sets I need to collect. Can't wait to get them all
"October 25, 2015",5,Connie Jackson,Love it but..... I can't play this game since the newest update!! Please fix!!
"October 25, 2015",5,Tasha Hendricks,Halloween event Thank you for fixing the update! I really love this game! :)
"October 25, 2015",5,Amber Huesman,Super addictive game! Gotta have my daily dose of flutter!
"October 25, 2015",5,Vanessa Sanderson,Love this game! I've been playing for going on a year and love this game! The transition went smoothly for me and I'm loving the events!
"October 25, 2015",3,ann bennett, Can not open now .getting error on start up
"October 27, 2015",5,Jay Plourde,"Beautiful and Engaging This game is beautiful, peaceful, and informative - the butterflies in the game come from real life, which makes this game especially good."
"October 25, 2015",5,Vanessa G,Wont open today Absolutely love this game. But it wont open today
"October 28, 2015",5,Samantha Jackson," Flutterbucks are a bit expensive for what they offer, but still a beautiful game"
"October 26, 2015",4,Donita Reid, Love butterflies very pretty the game is good too. Finally was about to get back on my game thanks for fixing it
"October 24, 2015",3,Michael Hager,Flutter Please fix my game!!!!
"October 25, 2015",3,Loretta Coughlin,"Loved it till this last update Help!!!!! What happened? I can't get in! Please, please fix before the Halloween event!"
"October 25, 2015",4,Ashton Ayala,FIX Plz fix this I can't get on with this update and I finished a event I'll be so mad if I can't get it back😠
"October 25, 2015",4,Avie Highfield,7 Cant open the game since the updaye tells me there is an issue downloading updates
"October 27, 2015",5,Daphne Kellett,"Must Love this game, beutiful and educational."
"October 25, 2015",4,DragonDuck,"I like it before the update. After the update, I CAN'T play at all."
"October 27, 2015",5,bree reno,Love it. Fun game. It can go on my SD card now! Love the new updates!
"October 25, 2015",5,Alyssa Johnson," I love this game so much. Currently my flutterpedia score is 7,500. Its addictive"
"October 25, 2015",3,Stacey Shalders,Can't update... Can't finish the updates so it won't even open :-(
"October 25, 2015",1,Mike S,Can't open game Will give it more stars when I can open my game.
"October 25, 2015",5,Nicole Weigand,Won't let me update the game. Please fix.
"October 25, 2015",5,joy pacursa, Nice game i love it but why its nots opening please fixed immediately.
"October 25, 2015",5,Richard Shrubsole,Richard Can't get game to open.
"October 25, 2015",5,Lorinda Saner,Love it Only issue I'm having is it won't open. Help please.
"October 25, 2015",4,Heather Fitzgerald,Fun A very fun game. I love seeing all of the butterflies.
"October 25, 2015",5,Debi Jenkins, Why can i not open it.. It keeps update ???
"October 25, 2015",3,阿立 Lic, Stuck at downloading update
"December 5, 2015",5,Nancy Arriola, A must have!!
"October 25, 2015",4,Jennifer Tieman," I love the game, but I can't load the new updates."
"October 23, 2015",5,paityn smith,"Flutter Raising my own butterflies. Love, love, love it."
"October 23, 2015",5,Glenn Galon,Flutter 💙 Love the butterflies 😊
"October 25, 2015",3,Devin Piercy, Love this game however it won't open today
"October 23, 2015",5,Tina Atkinson, Love this game...yall keep up the good work
"October 25, 2015",5,Chantel Lea," Up and running again, thanks guys!"
"October 25, 2015",5,Lilia Otte,New updates Absolutely love this game!
"October 25, 2015",1,Ginny Rhodes," Used to love it, now it won't load."
"October 24, 2015",5,Gina Brady,Addicted Love this game
"October 27, 2015",5,mrs watts,Aaaaah Beautiful butterflies relaxing as well.
"October 23, 2015",5,Dawn Quinlan,Dawn's thoughts I love this game
"October 23, 2015",5,Candida Tate, Only game to hold my attention.
"October 23, 2015",5,Deb Scott, Can't get enough of this game. Love it.
"October 25, 2015",5,T. Schmutzler,Updates work!! Loving the game again!! Thank you!!!
"October 25, 2015",5,Piper p,Soothing Fun and soothing and adventurous :)
"October 25, 2015",5,Lynn Briggd,Ace game Fantastic addictive game
"October 24, 2015",5,Maximi-San, Great game!
"October 25, 2015",5,Dawn C,Love it Love the game!
"October 28, 2015",4,susan houston,Wild one Wild ones
"October 26, 2015",5,karen williams, It's addictive
"October 25, 2015",4,Vianey Rivas, Kool
"October 26, 2015",5,Linda Culp, Relaxing
"October 21, 2015",3,Kim Fowler,Butterfly sets Used to like this game a lot but now I can't get the paradise set and an earlier set fed the bee like it says but still not able to collect new sets disappointed
"October 22, 2015",5,Tammy Cole,My Favorite app I just love butterflies and to raise them is awesome in a beautiful garden of your own. I am addicted to this app 💖
"October 21, 2015",5,A C Boone,Great game! I love this game. It's fun and educational. Not to mention beautiful.
"October 21, 2015",3,Laurel Axtell, Absolutely love this game but now i can't play it because of a supposedly bad internet connection. Please fix it!
"October 21, 2015",5,TRICIA LUGO,AWESOME VERY PEACEFUL GAME & CHALLENGING TOO! LOTS OF FUN.
"October 21, 2015",3,nor eza,Why i cant open this game? Reinstalled but still cannot open
"October 21, 2015",5,Nicole Gilbert,"Fav game Educational game is great to learn about butterflies, which I love & there are events too."
"October 22, 2015",5,Cindee Stalsworth,Flutter Best game ever
"October 21, 2015",5,Jayne Wakefield," Simple, fun and educational"
"October 21, 2015",5,Michelle Parks,Addicting Fun
"October 13, 2015",4,Anime Freaks,"Love it but... I honestly love this game and I guess I Uninstalled it a few months ago because it took up so much space on my phone. I expanded the space I have but when I installed the game again, I can't find my account that it had allowed me the option of signing in like a few months ago. It seems like my progr...Full ReviewI honestly love this game and I guess I Uninstalled it a few months ago because it took up so much space on my phone. I expanded the space I have but when I installed the game again, I can't find my account that it had allowed me the option of signing in like a few months ago. It seems like my progress is gone :( I tried signing in with the google account I had linked it to but it also lead me to a new game......I'm so dissapointed. I really want the mobage option added in."
"October 6, 2015",5,Ayla Barr,"Best game ever Flutter is my favorite app. They have the best support team of anywhere I've ever seen, and they work really hard to keep their players happy. Also, there are no ads and the game is free! I can't say that for any other game I  play! Everything is super realistic and based on factual information abou...Full ReviewFlutter is my favorite app. They have the best support team of anywhere I've ever seen, and they work really hard to keep their players happy. Also, there are no ads and the game is free! I can't say that for any other game I  play! Everything is super realistic and based on factual information about butterflies."
"October 5, 2015",5,Chrissy Playz,"Love this game I'm not sure why folks are having a hard time with the migration thing. You get a new app to use, and it transports all your stuff to the new one. I have not had any trouble at all with the migration. Once I got the new one, I deleted the old one, and everything is copacetic. The butterflies are doi...Full ReviewI'm not sure why folks are having a hard time with the migration thing. You get a new app to use, and it transports all your stuff to the new one. I have not had any trouble at all with the migration. Once I got the new one, I deleted the old one, and everything is copacetic. The butterflies are doing great, thanks for asking :)"
"October 7, 2015",2,Lemara Renée,"I used to play, but can't.  Same reason I stopped in the first place. I played Flutter for a while, but stopped because I would accidentally log out of my Facebook and every time I tried to sign back in it would tell me there's a problem and to check my network connection.  I recently wanted to play it again and am having this same problem.  I loved this game and woul...Full ReviewI played Flutter for a while, but stopped because I would accidentally log out of my Facebook and every time I tried to sign back in it would tell me there's a problem and to check my network connection.  I recently wanted to play it again and am having this same problem.  I loved this game and would love to play it again, But I don't want to start all over.  Nothing I do is fixing this problem, before I just had to uninstall then redownloaded the app.  This doesn't help anymore.  I'm really disappointed."
"October 5, 2015",3,Debbie KKrueger,Fix the saving problem! Been playing for almost 6 mths on level 44 I think.. keeps restarting  from a few days ago. My favorite game and I've gotten really far and have spent $$ to get where I was. Will give back 5⭐ when glitches r fixed
"October 6, 2015",5,Sarah Cox,Relaxing bed time game. I play this game every night before I go to sleep. The colors and the music are so soothing that my husband even asks me to play it on nights that I forget. It's a great and educational app that I don't mind my kids playing before they go to bed.
"October 6, 2015",4,Remi Webster,Its great i would rate 5 stars.. but Somtimes i attract eggs i have no interest in keeping and i cant terminate them.. they stay in the nursery were if i could terminate/sell them i would be able to create a new egg that i needed whithour having to wait for a usless egg to hatch
"October 9, 2015",1,Kathryn Young,"Wont load 6 tries to load game already this morning. Still cant get it. Since migration nothing but problems. It will now be impossible to obtain the new set of butterflies. It used to be an enjoyable app, now a very frustrating waste of time. One more try & i will delete!"
"October 6, 2015",2,Rose Wagner,Was great Fix all of your new bugs! I want to play but not so much fun when you have to fight to get on and off the game. Plus various glitches in the game.
"October 21, 2015",2,tunes meh,Seriously getting annoyed here I can no longer open the game tells me that it cant download the settings and to check my internet connection despite using that same internet to uninstall and reinstall this game. Some great bugs fixes you have there.
"October 6, 2015",3,Ottilie Kohrs,"Ottilie kohrs After the migration I have to keep on updating.  Now a new event starts and have to update again, but then the error pops up.  Web page unavailable.  Come on please sort this out.  I realy did enjoy the game up to the last month"
"October 5, 2015",1,Jessytopaz 83," I opened the old app saying there was a new app. After download it would crash, say press the restart. Game never loads, unable to use the old app to harvest my butterflies. Please fix."
"October 21, 2015",5,Rebecca Folk,"One more problem away from deleting Since the migration your game has become awful. I've been playing for over a year now, and getting friends addicted to it. Now though, all of my friends in my list are gone, not all of my flowers are fuseing like they should, it was crashing when I try to attract an egg yesterday and now the stupid ...Full ReviewSince the migration your game has become awful. I've been playing for over a year now, and getting friends addicted to it. Now though, all of my friends in my list are gone, not all of my flowers are fuseing like they should, it was crashing when I try to attract an egg yesterday and now the stupid game won't even open. If it's not fixed soon I'm removing it. I don't like wasted apps in my phone."
"October 17, 2015",2,Maria Williams,Still the same great game But now all the friends I had from Google+ are gone. There's no more connection to that social networking. Which means all my friends are gone. And Runaway literally has never responded to ANY of my requests regarding this. Way to ruin a good game...
"October 12, 2015",4,Ryan Sonoda, Almost back to its original glory. Only small gripe is that it sometimes won't let me send gifts. Send gift button acts laggy and nothing.
"October 8, 2015",4,Michelle Franklin,"Small glitch The kingfisher is s bit glitchy. If you touch him, then help it crashes the game. Otherwise a great game!"
"November 8, 2015",1,E Michelle Farmer,"what happened? I upgraded to the new game and lost everything I had and i've been playing for a long time. so I started over...no big deal, game seemed better. now I have not been able to get into the game for a week!!! just uninstalled and am installing again but I will have missed out on the Halloween set and on...Full ReviewI upgraded to the new game and lost everything I had and i've been playing for a long time. so I started over...no big deal, game seemed better. now I have not been able to get into the game for a week!!! just uninstalled and am installing again but I will have missed out on the Halloween set and only had one more butterfly to get. not very happy at all."
"October 21, 2015",4,lexie glowa,"Love it, but having problems When I go on to the game it says there's something wrong with the connection. I tried going on in school and at home. Nope. I've tried to use my data just to see if it's the game. Yup its the game..... 😑 😢 Also I went on my tablet (originally using phone) and downloaded it, its saying the same thi...Full ReviewWhen I go on to the game it says there's something wrong with the connection. I tried going on in school and at home. Nope. I've tried to use my data just to see if it's the game. Yup its the game..... 😑 😢 Also I went on my tablet (originally using phone) and downloaded it, its saying the same thing. PLEASE FIX FAST!!!!!"
"October 11, 2015",3,Robert's Valkyrie,"Suddenly... Having lots of problems.. Can't load data, can't save data, can't log in..check internet connection.. My wifi appears to be fine but I've even disabled it to use phone's data... Problems still exist."
"October 11, 2015",5,Brittany Daryn,"Love it This is the only game that i continue to play. Most other games, i play them for a while and then i stop. Not because i dont like them, just because i kinda lose interest. I love this game 😊"
"October 16, 2015",5,Yolanda Arias,"Good migration but buggy My migration for account is fine but I'm on a very old tablet and certain things are bigger on screen vrs the old app, maybe this is the no HD?...also the sound is all wrong it plays sounds from splash when i click my butterflies and its just very strange mix up with the sound files. I have concerns...Full ReviewMy migration for account is fine but I'm on a very old tablet and certain things are bigger on screen vrs the old app, maybe this is the no HD?...also the sound is all wrong it plays sounds from splash when i click my butterflies and its just very strange mix up with the sound files. I have concerns bc I don't see Google plus and even thou I tried to connect it for google plus friends it never worked on the old app, so I'm hoping for improved way to make friends and be able to gift them. Also will android users be able to make a new login username and password etc? I know my new id number but I really want a username etc to make my account more secure and just to be more sure that my game info safe and won't get lost. Really love this game and want to continue."
"October 6, 2015",5,Ginger Copeland,"Beautiful App This app is so much fun and the graphics are beautiful. I love butterflies and getting to grow and learn about all of the different kinds is amazing. It's kind of my zen app, when I need calm time I will open this app and just watch or make the butterflies fly around."
"October 18, 2015",1,Michelle Nicole Mendiola-Hamilton,"Prepare to invest a lot of money and be robbed. I used to love this game. My husband and I play often and compare Butterflies, but lately the game crashes and we lose flutterbucks (something you have to purchase and costly). My husband logged on one day and all his frog food he was saving were gone and the company never even fully funded him for ...Full ReviewI used to love this game. My husband and I play often and compare Butterflies, but lately the game crashes and we lose flutterbucks (something you have to purchase and costly). My husband logged on one day and all his frog food he was saving were gone and the company never even fully funded him for what he lost. Currently I lost 120 flutterbucks and during a timed event lost my egg (takes half the day to hatch). Basically the game robs you. You have to spend sometimes $20+ just to get a butterfly."
"October 5, 2015",4,Mary Peachock,Really enjoy this game The only issues I have is sound messed up since migration and occasionally it does not save.
"October 19, 2015",5,Mary Heimerman,"Really enjoy.  Great cust support Fun collecting game.  Pretty art.  Settled my little purchasing problem with no fuss.  Really cool that all the butterflies are real in nature, and the game conveys the  scientific name and some context for each one."
"January 30, 2016",2,Mandy Pratt," WAS A great Brilliant even game and relaxing. My primary go to if I'm stressed :-) buttttt not lately as cant login. nothing game wont load at all, itdid during the event I bought fluterbucks to buy last flower to enable me to complete the set, flutter bucks not credited but payment took. managed to...Full ReviewWAS A great Brilliant even game and relaxing. My primary go to if I'm stressed :-) buttttt not lately as cant login. nothing game wont load at all, itdid during the event I bought fluterbucks to buy last flower to enable me to complete the set, flutter bucks not credited but payment took. managed to connect twice to contact support and proofs I bought plus moan about connection issues then game updated and now multiple days of no game as it won't load.. connection issues and no internet but have full bars.. won't work on lollipop mobile or my tablet which is old... sort it out flutter peoples"
"October 8, 2015",5,Hannah Miller,"Better than ever! Smooth transition to the new game. Thanks for the 100 Flutterbucks! Flutter is even educational. Great graphics, and an overall adorable look. What more could you want? 👍😃"
"October 5, 2015",2,Dante Hayashi,"Save didnt work -cant move to sd card, bad sound and graphic quality, google+ friend. & save didnt work.please fix before start an event"
"October 8, 2015",3,Tabitha Wood,havung problem w google play services it wont allow me to stay in the game i dont know if this is isolated but bith flutter ande splash wont allow me to play morr than a few secounds love your game wish i could play
"October 5, 2015",5,Jennifer Allen,"Best game EVER! I have played all kinds of games, and hands down this is my absolute favorite. Fun, challenging and educational. Not to mention, relaxing."
"October 12, 2015",4,Addy,Love it but... Im having problems fusing certain flowers i have 2 50% epic flowers that wont fuse together......plus it seems to pause or freeze at times...crashing rarely BUT AWSOME GAME !!!
"October 14, 2015",5,Lisa Bromley,"Its true It is the best game ever and I would never deduct stars as a loyal flutter fan but I have one complaint... the font on the game has become very unclear and I cannot see how much time is left on my butterfly's or my pollen flowers, my butterflies abilities please do something about it I can't be the ...Full ReviewIt is the best game ever and I would never deduct stars as a loyal flutter fan but I have one complaint... the font on the game has become very unclear and I cannot see how much time is left on my butterfly's or my pollen flowers, my butterflies abilities please do something about it I can't be the only one complaining thank you x"
"October 20, 2015",1,Diana Johnson,"Older version was better I used a 100% saltar and got a green swallowtail. With older version 100% guaranteed you would get that butterfly. Also have a 50% epic that I can't use, it is to the right side of my 100% epic."
"October 16, 2015",5,Caspian Calcifer,"Zen Free of annoying ads, calming, beautiful and relaxing, with a constant flow of new challenges and delightful graphics,  raise your own butterfly from egg, and let them become part of your life. 5 stars for this soothing joy filled game."
"October 17, 2015",5,Keely Vanderburg, I love this game but all day today i have not been able to get my app to open. Not sure what's going on. It seems like something like this happens everytime there is a butterfly event going on. Boo
"October 7, 2015",4,jane willow,Butterfly game Very  nice but  my friends  have gone & no FB  invites can be  made as they are blanked out it seems  since  new update/ change :(
"October 10, 2015",3,Denay Howard," I like the game when it allows me to log on, but most of the time it crashes instead of letting me log on since it has changed service. I'm about ready to stop trying."
"October 15, 2015",5,Alex Sutherlin,Absolutely brilliant This is a relaxing and fun game that is such a joy to have. I love checking on my butterflies throughout the day. The butterflies themselves are so cute and very similar in appearance to the real ones. Flutter is an absolutely brilliant app.
"October 15, 2015",5,Linda Burnett,Cute as can be The best butterfly game that is cute.they are really cute. (Not like a real butterfly)one thing the Caterpillars are bigger than the butterfly's.
"October 5, 2015",4,Joe Black,"butterfly  game it is good  that  runaway  gave us   free bucks,but i found after the last  update  i lost a cramers paradise caterpillar that was in my sanctury so was not happy about that"
"October 20, 2015",5,Leslie Pensak,Flutter It's relaxing and is always exciting to see what kind of butterfly is created! This is the best game I've played!
"October 6, 2015",4,Megan Prato,Can't play since crossover It won't go past loading game data and then just force closes. I love this game I sure wish I could play it. -_-
"October 6, 2015",1,Jamie R,Still not working I have not been able to play since the migration. What is going on?
"October 17, 2015",1,Jennifer Black,Upset I lost all of my butterflies.  I have to start back over if I want to play.  I even signed in with an email.
"October 11, 2015",5,reith stephen,time consuming better than coc and others
"October 18, 2015",4,Kevyn Smith,"Like the changes. I like the changes, however, there is one thing i think needs to be changed.  When playing on my phone (Galaxy Note 4) which is one of the biggest screens out there, the News announcements you are putting out are in a very tiny font, and are too small to read. Please increase the font size?"
"October 7, 2015",1,susan mitchell, It started my game all over deleted all my butterfly and took over 200 in flutter bucks! !!!!!!not happy  at all
"October 11, 2015",5,Brandie Jeffery,New ideas It would b great to make a new game wit moths like a lunar flutter. Also I think it would b great to b able to visit our friends sanctuary.
"October 7, 2015",1,KoolKlassicKetchup,"Umm... no updates availible? I had an old version of flutter, I worked so hard on it! But when I try to update my old one I come to the moba flutterpage,but!!!!!!!, it says Web page not availible! Please help me! I spent so much time on my old flutter."
"October 13, 2015",5,Jasmary Mendez,So cute and fun! Great pass time. I spend hours playing with my butterflies!
"October 8, 2015",5,Ashiqe Mahmud,Just Awesome Never played likes this game before. What a cool game you made!
"October 5, 2015",5,suzanna w,BEST GAME/ This game is well programed and well maintained. I always enjoy the peaceful music. Tech staff is attentive. Best game I have played ever.
"October 14, 2015",4,jessica miles,Good. This game is fun but I had to completely restart 2 times..and each time u bye a secion the price goes up and some time it's rediculous.
"October 10, 2015",5,Heather de Leon,Awesome game I love this game. It's relaxing and addicting to just the right degree.
"October 5, 2015",5,Cynthia Dalton,Love it Love this app. So cool to read all about the different butterflies. Now I am even able to recognize the different butterflies where I live.
"October 16, 2015",4,Deborah Zerrlaut,Flutter Like it very much but wish you could earn flutter bucks more.
"October 10, 2015",3,Kashika goel,Not opening It keeps saying downloading server settings but doesn't open :(
"October 15, 2015",4,Ysseth Espique,More honey dew! So relaxing to play! Really cools me down.. But it would be great if you will add more exciting features! And make it easy to get more honey dew!
"October 14, 2015",3,Bliss Wolf,"Awesome, but... Some of the eggs just take so long. The pollen flowers take ridiculously long to."
"October 7, 2015",5,Ezra Casey,"Installed for my wife... ......to send her the daily gifts.  I don't actually play, she does, but it's pretty & she loves it, so 5 stars."
"October 12, 2015",5,Bree Unger,Got my progress back! I am so thankful to get my years worth of progress back. Thank you. 😊
"October 13, 2015",5,Elizabeth Kitterson,"My Favy!! Always loved Flutter &lt;3 I wish your new game, the underwater one, were available on my phone model!!"
"October 7, 2015",4,Korie Priddy, It keeps freezing since the last update plz fix
"October 6, 2015",5,Laura Lampert, Can we make those wisps a permanent decoration? Dang! Those things are cute!!! And great job guys I love this game!
"October 10, 2015",5,Kim Bridge,"Flutter Very relaxing, good fun (personally can`t stand games where you have to kill things)"
"October 20, 2015",5,Legendary Realm, I love the game but I think you could make it better like every once in awhile you could get any Caterpillar you want or you make prices go way way down
"October 16, 2015",5,Jennifer Sebesta, This i s amazing I love it but my friend Jay thinks its stupid I had to delete pocket frogs tho.....
"October 11, 2015",5,Lois-Anne Vaughan, Addictive! Stay away or the cuteness will get you too!
"October 11, 2015",5,Zain Bloczynski,"I LUV IT!!! This game is amazing, it lets me not stay on it all day while still being entertaining"
"October 17, 2015",5,Wanda Thigpen,"Flutter Wonderful game just love it,working on getting account back and flutter staff is working hard"
"October 6, 2015",5,Crafty Creations,Love it I have always loved butterflies and this gives me an opportunity to learn about all the different species there are out there.
"October 18, 2015",5,hejsje fdddhdn,Best game This game is one of my best. Please make this game even better so that I can like it even more
"October 6, 2015",5,DAPHNAE Jones, I need some friends that play this game can somebody help me please
"October 14, 2015",1,chris rose,Update Ever since the last update. I can not open my app. Fix this
"October 7, 2015",5,Hope Tavares de Almeida,About the old app... After I migrate the butterflies do I have to keep the old app or can I delete it
"October 14, 2015",5,Vithushan Navanathan," One of the best games ever. If you like games like collecting over time, this is the best......... awesome collection of butterflies"
"October 15, 2015",5,Heather Amador,Flutter Awesome best game I've ever played on my phone and the finest.
"October 20, 2015",5,Jeilo Gauna,Account recovery How do I recover my old account?
"October 6, 2015",2,Jessica Brissette, Keeps having my download new app an starts game ALL OVER :-(
"October 6, 2015",5,Ena Lyall,Fun and educational!!!🐝🐞 This game has beautiful animations and good for kids very fun☺
"October 16, 2015",5,DM Bird,"Tranquil Very lovely game, just what I need after a hard day at work!"
"October 5, 2015",5,Sarah Ellis, Love this game it is my favorite. All the butterflies are beauitful and it is fun to learn all the names of them.
"October 6, 2015",3,Birttany Calhoun,event The news on October 1 said we would have an event tomorrow I have yet to see this event I would like to participate in it but I have nothing.
"October 7, 2015",5,Jennifer Elkins,This is a very nice calm game I would see more butterflies like more .
"October 12, 2015",5,Tracey Pierard,Flutter It's the best game I've ever played
"October 5, 2015",5,Christine Rittner,Best Game The only game I play anymore.  Love love love it!!
"October 19, 2015",5,Melinda Eaton, I just love this game. Its very relaxing and fun to paly!
"October 12, 2015",5,Miss Vivienne, Flutter Butterfly Sanctuary
"October 7, 2015",5,Kalas Gentry,Great peacefull game. So much fun and so many beautiful butterflies.
"October 20, 2015",1,Kheshikah Foeud, Very bad game
"October 8, 2015",5,Ruth Archer,Flutter Raise butterflys
"October 18, 2015",5,chastity beeson,Love it!! 😊😊 This game is awesome and I absolutely adore it!..... five stars hands down!!💙💜
"October 6, 2015",5,A Google user,Fabulous!!! This game is hands down the best I have ever played!!! The support from the game team is awesome as well!!!
"October 7, 2015",5,Jolene Custer,Flutter Very addictive game
"October 6, 2015",5,Laura Kean,Lkean Been playing for awhile n I love this game.
"October 8, 2015",4,Constance Cabaniss,Fun I wish there was more details as to which flowers make what
"October 6, 2015",5,Victoria Hoosier,Buterflies Butterflies I love Butterflies..this is such a beautiful fun game
"January 30, 2017",1,Srinivas Bondada, Drains the phone battery
"October 18, 2015",5,Oceanie,Love it! Love this game!  So fun love all the limited butterflies!
"October 6, 2015",5,Kris Pirok,Love it! I love butterflies so this game is perfect for me. Love it!!!
"October 12, 2015",4,Sandy Evans, Love it.hope they fix the bugs soon though.
"October 7, 2015",5,Shyleea Navarro,Best game ever!! Love the  butterflys!! Really fun game.
"October 18, 2015",5,Debabani Basu,Goode I t I s so goooooooooood
"October 6, 2015",5,Carrie Miller,I love this game  !!! Help I need aa for
"October 20, 2015",5,Hayley Main,Flitter: butterfly sanctuary Butterfly game
"October 19, 2015",5,Tami Foster, Love it. Best game I have played.
"October 6, 2015",5,mohammad faisal Khan, I like this game easy and interesting
"October 13, 2015",5,Diana O'Donnell,Great game! Relaxing fun.
"October 8, 2015",3,Tony F, Gets boring
"October 6, 2015",5,Amy Hill, Best game Ever!
"October 6, 2015",5,krystal reynolds, It's a cool game!
"October 13, 2015",5,Lloyd Bacastow,Awesome I just love it
"October 15, 2015",5,Chenoah Long, One of my favourite games
"October 18, 2015",5,Julie Wood,Awsome!!!!!!!! My favorite game is back and even better!!!!
"October 21, 2015",5,Sandra Young,♡ Great game!
"October 18, 2015",5,Vanessa Chamblee, Love it soooooo much!!!!!!!
"October 9, 2015",5,Cali Samgal, Love it!
"February 16, 2016",5,Starshine Alkaline,BUTTERFLYS! I love it!!!!!!!!!!
"October 18, 2015",5,Beverly Martin,Awesome Loved it
"October 19, 2015",5,Taylor Osborne,Best game ever Amazing!!!!!!!!!!!!!!!!!!!!!!!!!
"October 11, 2015",4,Patches Hayter, Peaceful
"October 20, 2015",5,dayana espinales, Butterfly
"September 29, 2015",3,Elizabeth Cox,"Before I gave it 5 I actually love this game and have been playing it for a while. Before I gave it 5 stars but I find it ridiculous since the new update, flutter bucks are more expensive and you also get less then before. Flutter bucks were already too expensive but now it's just ridiculous. I have been putting money...Full ReviewI actually love this game and have been playing it for a while. Before I gave it 5 stars but I find it ridiculous since the new update, flutter bucks are more expensive and you also get less then before. Flutter bucks were already too expensive but now it's just ridiculous. I have been putting money into this game for a while and really didn't mind bc there was a 99 cent option  but now I don't plan on putting g any more money into it"
"October 1, 2015",1,Valentin Circiu,Not getting anywhere Tired of so many roll baks. Sick of the new graphics ant fonts. Paradise set will take ages to complete. There is no more fun in this game. Uninstalling.
"December 17, 2015",5,Athena,"Relaxing, Amazing, Cute, And Interesting This is the best game I have. There are so many reasons why I absolutely love this. It's so relaxing and entertaining. And, the creatures in this game are adorable. When Im stressed, this is the first thing I turn to. The game is educational as it is entertaining. You can learn really interesting fa...Full ReviewThis is the best game I have. There are so many reasons why I absolutely love this. It's so relaxing and entertaining. And, the creatures in this game are adorable. When Im stressed, this is the first thing I turn to. The game is educational as it is entertaining. You can learn really interesting facts in this amazing game. The soundtrack is very relaxing,interesting, and beautiful. I hope you love this game as much as I do."
"September 29, 2015",3,eric ventura,"Issues since transfer Since we migrated over now it says it's unable to download data due to internet, yet my Internet is just fine. I tried uninstall in than reinstalling but nothing. Please fix as I know this can be an amazingly fun app."
"October 4, 2015",5,Laura Almeida,Love this game but I am mad! A purchased butterfly disappeared completely. One of my favorite games I have over 75 different butterflies perfect. I lose interest really quickly with so many glitches!
"September 30, 2015",1,Heather Geeo,"Glitches and unanswered customer service requests For 3 months I have had problems with activating my butterflies abilities and the action not happening, no longer get attract flowers to pop up when harvesting butterflies. Every once in a while they will (maybe 2 a day) and they are always either small or medium size flowers or common and uncommon)...Full ReviewFor 3 months I have had problems with activating my butterflies abilities and the action not happening, no longer get attract flowers to pop up when harvesting butterflies. Every once in a while they will (maybe 2 a day) and they are always either small or medium size flowers or common and uncommon). On the VERY rare occasion that I get an actual species flower,it is for a species I long ago completed,like Wayang. I understand making progress a little difficult but this is ridiculous. No responses from tech"
"October 5, 2015",5,Rita Disciascio,FLUTTRER Rise butterflies and learn a bit of information about each one.  Regular events.  Can get and give free in game gifts.  Real money purchase NOT required to fully enjoy this game. I need more game friends.
"October 4, 2015",3,A Google user,Glitches I have been having issues with the game since the update. Every time I open a menue all I can see of it is the bottom portion of the screen. Please fix it. I have sent multiple help requests!!!!
